English Name,Latitude,Longitude,Hebrew Name,English Name,Alt English Names,UID,,,,,
MapsTooltip - Hidden - StringFilter,MapsLat - Hidden - NoFilter,MapsLong - Hidden - NoFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter
"Mezőnagymihály, Hungary",47.8062776,20.7308177,מעזענאדימיהאלי,"Mezőnagymihály, Hungary",,HU-00599,,,,,
"Taktaszada, Hungary",48.1103437,21.1735733,טאקטאסאדא,"Taktaszada, Hungary",,HU-00600,,,,,
"Sajókápolna, Hungary",48.1952827,20.6848853,שאיאקאפאלנא,"Sajókápolna, Hungary",,HU-00601,,,,,
"Pacsa, Hungary",46.71754,17.01477,פאטשע,"Pacsa, Hungary",,HU-00602,,,,,
"Ilk, Hungary",48.11752,22.23256,אילק,"Ilk, Hungary",,HU-00603,,,,,
"Keléd, Hungary",47.0757981,17.1171154,קעלעד,"Keléd, Hungary",,HU-00604,,,,,
"Jászkisér, Hungary",47.4559496,20.2150999,יאסקישער,"Jászkisér, Hungary",,HU-00605,,,,,
"Tiszaszederkény, Tiszaújváros, Hungary",47.9325334,21.0713581,ט' סעדערקעני,"Tiszaszederkény, Tiszaújváros, Hungary",,HU-00606,,,,,
"Tiszaszederkény, Tiszaújváros, Hungary",47.9325334,21.0713581,טיסאסעדערקעני,"Tiszaszederkény, Tiszaújváros, Hungary",,HU-00606,,,,,
"Varsány, Hungary",48.0420183,19.4897063,ווארשאן,"Varsány, Hungary",,HU-00607,,,,,
"Varsány, Hungary",48.0420183,19.4897063,ווארשען,"Varsány, Hungary",,HU-00607,,,,,
"Nagybánhegyes, Hungary",46.452954,20.909725,באנהעדיעש,"Nagybánhegyes, Hungary",,HU-00608,,,,,
"Nagybánhegyes, Hungary",46.460095,20.902578,גראס באנהעדיעש,"Nagybánhegyes, Hungary",,HU-00608,,,,,
"Nagybánhegyes, Hungary",46.452954,20.909725,טאטבאנהעדיעש,"Nagybánhegyes, Hungary",,HU-00608,,,,,
"Nagybánhegyes, Hungary",46.460095,20.902578,נ’ באנהעדיעש,"Nagybánhegyes, Hungary",,HU-00608,,,,,
"Nagybánhegyes, Hungary",46.460095,20.902578,נאדיבאנהעדיעש,"Nagybánhegyes, Hungary",,HU-00608,,,,,
"Tiszavid, Hungary",48.1951278,22.2945875,ווידד,"Tiszavid, Hungary",,HU-00609,,,,,
"Tiszavid, Hungary",48.1951278,22.2945875,וויט,"Tiszavid, Hungary",,HU-00609,,,,,
"Tiszavid, Hungary",48.1951278,22.2945875,ט' וויד,"Tiszavid, Hungary",,HU-00609,,,,,
"Tiszavid, Hungary",48.1951278,22.2945875,טיסאוויד,"Tiszavid, Hungary",,HU-00609,,,,,
"Mikófalva, Hungary",48.0559583,20.3187324,מ' פאלווא,"Mikófalva, Hungary",,HU-00610,,,,,
"Mikófalva, Hungary",48.0559583,20.3187324,מיקאפאלווא,"Mikófalva, Hungary",,HU-00610,,,,,
"Sonkád, Hungary",48.0541044,22.7485293,שאנקאד,"Sonkád, Hungary",,HU-00611,,,,,
"Sonkád, Hungary",48.0541044,22.7485293,שאנקאט,"Sonkád, Hungary",,HU-00611,,,,,
"Törökbálint, Hungary",47.4384914,18.9108101,ט' באלינט,"Törökbálint, Hungary",,HU-00612,,,,,
"Törökbálint, Hungary",47.4384914,18.9108101,טערעקבאלינט,"Törökbálint, Hungary",,HU-00612,,,,,
"Geszteréd, Hungary",47.7635882,21.7765872,געסטערעט,"Geszteréd, Hungary",,HU-00613,,,,,
"Geszteréd, Hungary",47.7635882,21.7765872,געסטרעט,"Geszteréd, Hungary",,HU-00613,,,,,
"Szamosbecs, Hungary",47.8587626,22.6886451,סאמאשבעטש,"Szamosbecs, Hungary",,HU-00614,,,,,
"Fülpösdaróc, Hungary",47.938571,22.4798723,פ' דארויץ,"Fülpösdaróc, Hungary",,HU-00615,,,,,
"Fülpösdaróc, Hungary",47.938571,22.4798723,פילפעשדאראץ,"Fülpösdaróc, Hungary",,HU-00615,,,,,
"Soroksár, Budapest, Hungary",47.3939599,19.122523,שאראקשאר,"Soroksár, Budapest, Hungary",,HU-00616,,,,,
"Tapsony, Hungary",46.4551759,17.3355824,טאפשאן,"Tapsony, Hungary",,HU-00617,,,,,
"Kömörő, Hungary",48.0283962,22.5901445,קעמערי,"Kömörő, Hungary",,HU-00618,,,,,
"Kömörő, Hungary",48.0283962,22.5901445,קעמערע,"Kömörő, Hungary",,HU-00618,,,,,
"Görcsöny, Hungary",45.9709725,18.133486,גירטשען,"Görcsöny, Hungary",,HU-00619,,,,,
"Gadna, Hungary",48.4006289,20.9296444,גאדנע,"Gadna, Hungary",,HU-00620,,,,,
"Igrici, Hungary",47.86739,20.88317,איגריץ,"Igrici, Hungary",,HU-00621,,,,,
"Igrici, Hungary",47.86739,20.88317,איגריצע,"Igrici, Hungary",,HU-00621,,,,,
"Igrici, Hungary",47.86739,20.88317,אינגריץ,"Igrici, Hungary",,HU-00621,,,,,
"Recsk, Recskfalva, Hungary",47.9336741,20.1084878,רעטשק,"Recsk, Recskfalva, Hungary",,HU-00622,,,,,
"Gelej, Hungary",47.828655,20.7755503,גלעי,"Gelej, Hungary",,HU-00623,,,,,
"Gelej, Hungary",47.828655,20.7755503,געלעי,"Gelej, Hungary",,HU-00623,,,,,
"Gelej, Hungary",47.828655,20.7755503,געלעיע,"Gelej, Hungary",,HU-00623,,,,,
"Kiskanizsa, Hungary",46.44847,16.9648,קליין-קאנישא,"Kiskanizsa, Hungary",,HU-00624,,,,,
"Ecseny, Hungary",46.553946,17.8561801,עטשען,"Ecseny, Hungary",,HU-00625,,,,,
"Ecseny, Hungary",46.553946,17.8561801,עצשען,"Ecseny, Hungary",,HU-00625,,,,,
"Karos, Hungary",48.3312141,21.7406654,קאראש,"Karos, Hungary",,HU-00626,,,,,
"Csobaj, Hungary",48.0485163,21.3382189,טשאבי,"Csobaj, Hungary",,HU-00627,,,,,
"Csobaj, Hungary",48.0485163,21.3382189,טשאביי,"Csobaj, Hungary",,HU-00627,,,,,
"Biri, Hungary",47.81257,21.85315,בירע,"Biri, Hungary",,HU-00628,,,,,
"Soltvadkert, Hungary",46.5789287,19.3938029,ש' וואדקערט,"Soltvadkert, Hungary",,HU-00629,,,,,
"Soltvadkert, Hungary",46.5789287,19.3938029,שאלטוואדקערט,"Soltvadkert, Hungary",,HU-00629,,,,,
"Soltvadkert, Hungary",46.5789287,19.3938029,שוו' קערט,"Soltvadkert, Hungary",,HU-00629,,,,,
"Soltvadkert, Hungary",46.5789287,19.3938029,שולטוואדקערט,"Soltvadkert, Hungary",,HU-00629,,,,,
"Bánfalva, Hungary",48.23333,20.51666,באנפאלווא,"Bánfalva, Hungary",,HU-00630,,,,,
"Csákány, Hungary",46.5370901,17.274477,טשאקאני,"Csákány, Hungary",,HU-00631,,,,,
"Sajóvámos, Hungary",48.1802021,20.8298154,ש' וואמאש,"Sajóvámos, Hungary",,HU-00632,,,,,
"Sajóvámos, Hungary",48.1802021,20.8298154,שאיאוואמאש,"Sajóvámos, Hungary",,HU-00632,,,,,
"Somoskőújfalu, Hungary",48.1594881,19.8226063,"ס""ק אויפאלו","Somoskőújfalu, Hungary",,HU-00633,,,,,
"Sajókeresztúr, Hungary",48.1694996,20.7768886,ש' קערעסטור,"Sajókeresztúr, Hungary",,HU-00634,,,,,
"Sajókeresztúr, Hungary",48.1694996,20.7768886,שאיאקערעסטור,"Sajókeresztúr, Hungary",,HU-00634,,,,,
"Debercsény, Hungary",47.9616154,19.3151101,דעברעטשען,"Debercsény, Hungary",,HU-00635,,,,,
"Cered, Hungary",48.1461683,19.9640407,צערעד,"Cered, Hungary",,HU-00636,,,,,
"Litka, Hungary",48.4544802,21.0584273,ליטקא,"Litka, Hungary",,HU-00637,,,,,
"Lak, Hungary",48.34809,20.86621,לאק,"Lak, Hungary",,HU-00638,,,,,
"Pocsaj, Hungary",47.2851817,21.8122198,פאטשאי,"Pocsaj, Hungary",,HU-00639,,,,,
"Kánó, Hungary",48.4276397,20.5991681,קאנוי,"Kánó, Hungary",,HU-00640,,,,,
"Kánó, Hungary",48.4276397,20.5991681,קאנע,"Kánó, Hungary",,HU-00640,,,,,
"Ramocsaháza, Hungary",48.03998,21.9883004,ראמאטשאהאז,"Ramocsaháza, Hungary",,HU-00641,,,,,
"Ramocsaháza, Hungary",48.03998,21.9883004,ראמוצאהאז,"Ramocsaháza, Hungary",,HU-00641,,,,,
"Ramocsaháza, Hungary",48.03998,21.9883004,ראמיטשאס,"Ramocsaháza, Hungary",,HU-00641,,,,,
"Visonta, Hungary",47.7778641,20.0287848,ווישאנטע,"Visonta, Hungary",,HU-00642,,,,,
"Ecseg, Hungary",47.8978427,19.6037939,עטשעג,"Ecseg, Hungary",,HU-00643,,,,,
"Vámosgyörk, Hungary",47.685008,19.9248214,וואמאשריערק,"Vámosgyörk, Hungary",,HU-00644,,,,,
"Csaroda, Hungary",48.16128,22.45967,טשאראדי,"Csaroda, Hungary",,HU-00645,,,,,
"Csaroda, Hungary",48.16128,22.45967,טשארידיא,"Csaroda, Hungary",,HU-00645,,,,,
"Csaroda, Hungary",48.16128,22.45967,טשארעדען,"Csaroda, Hungary",,HU-00645,,,,,
"Sávoly, Hungary",46.5933916,17.266947,סאוואלע,"Sávoly, Hungary",,HU-00646,,,,,
"Kurityán, Hungary",48.310505,20.62573,קוריטיאן,"Kurityán, Hungary",,HU-00647,,,,,
"Karancskeszi, Hungary",48.1631262,19.6990502,קאראנטשקעסי,"Karancskeszi, Hungary",,HU-00648,,,,,
"Kelemér, Hungary",48.3551802,20.4296357,קעלעמער,"Kelemér, Hungary",,HU-00649,,,,,
"Vizsoly, Hungary",48.3845496,21.2158416,וויזאל,"Vizsoly, Hungary",,HU-00650,,,,,
"Vizsoly, Hungary",48.3845496,21.2158416,וויזשאל,"Vizsoly, Hungary",,HU-00650,,,,,
"Vizsoly, Hungary",48.3845496,21.2158416,וויזשאלי,"Vizsoly, Hungary",,HU-00650,,,,,
"Vizsoly, Hungary",48.3845496,21.2158416,ויזשולי,"Vizsoly, Hungary",,HU-00650,,,,,
"Szada, Hungary",47.6345716,19.3106822,סאדא,"Szada, Hungary",,HU-00651,,,,,
"Pécsely, Hungary",46.9556714,17.7856485,פעטשעלי,"Pécsely, Hungary",,HU-00652,,,,,
"Nagyszekeres, Hungary",47.9638758,22.6071494,נ’ סעקערעש,"Nagyszekeres, Hungary",,HU-00653,,,,,
"Nagyszekeres, Hungary",47.9638758,22.6071494,נאדיסעקערעש,"Nagyszekeres, Hungary",,HU-00653,,,,,
"Hét, Hungary",48.28299,20.38756,העט,"Hét, Hungary",,HU-00654,,,,,
"Várda, Hungary",46.4605278,17.7402875,ווארדא,"Várda, Hungary",,HU-00655,,,,,
"Gibárt, Hungary",48.3153245,21.1603909,גובארט,"Gibárt, Hungary",,HU-00656,,,,,
"Gibárt, Hungary",48.3153245,21.1603909,גיבארד,"Gibárt, Hungary",,HU-00656,,,,,
"Gibárt, Hungary",48.3153245,21.1603909,גיבארט,"Gibárt, Hungary",,HU-00656,,,,,
"Gyúró, Hungary",47.3700577,18.7384824,דיורא,"Gyúró, Hungary",,HU-00657,,,,,
"Feldebrő, Hungary",47.8128253,20.2363322,פעלדעברע,"Feldebrő, Hungary",,HU-00658,,,,,
"Heréd, Hungary",47.7081485,19.6327042,הערעד,"Heréd, Hungary",,HU-00659,,,,,
"Tarnaszentmiklós, Hungary",47.5268195,20.3816054,טארנעסענטמיקלאש,"Tarnaszentmiklós, Hungary",,HU-00660,,,,,
"Mezőberény, Hungary",46.825687,21.0243614,מעזיבערין,"Mezőberény, Hungary",,HU-00661,,,,,
"Mezőberény, Hungary",46.825687,21.0243614,מעזעבערעני,"Mezőberény, Hungary",,HU-00661,,,,,
"Jobbágyi, Hungary",47.8307049,19.6751723,יאכבאדי,"Jobbágyi, Hungary",,HU-00662,,,,,
"Szakáld, Hungary",47.9431182,20.908997,סאקאלד,"Szakáld, Hungary",,HU-00663,,,,,
"Komoró, Hungary",48.3035641,22.1144466,קאמארא,"Komoró, Hungary",,HU-00664,,,,,
"Komoró, Hungary",48.3035641,22.1144466,קאמערווא,"Komoró, Hungary",,HU-00664,,,,,
"Monaj, Hungary",48.3061021,20.9348205,מאניי,"Monaj, Hungary",,HU-00665,,,,,
"Tiszaigar, Hungary",47.5347294,20.7963199,ט' איגאר,"Tiszaigar, Hungary",,HU-00666,,,,,
"Tiszaigar, Hungary",47.5347294,20.7963199,טיסאאיגאר,"Tiszaigar, Hungary",,HU-00666,,,,,
"Hidasnémeti, Hungary",48.5029778,21.2293013,ה' נעמעטי,"Hidasnémeti, Hungary",,HU-00667,,,,,
"Hidasnémeti, Hungary",48.5029778,21.2293013,הידאשנעמעטי,"Hidasnémeti, Hungary",,HU-00667,,,,,
"Györe, Hungary",46.2949736,18.3985102,דיערע,"Györe, Hungary",,HU-00668,,,,,
"Magyaregregy, Hungary",46.2497645,18.3080926,מ' עגרעג,"Magyaregregy, Hungary",,HU-00669,,,,,
"Magyaregregy, Hungary",46.2497645,18.3080926,מ' עגרעדי,"Magyaregregy, Hungary",,HU-00669,,,,,
"Magyaregregy, Hungary",46.2497645,18.3080926,מאדיארעגרעדי,"Magyaregregy, Hungary",,HU-00669,,,,,
"Böcs, Hungary",48.0442332,20.9683874,בעטש,"Böcs, Hungary",,HU-00670,,,,,
"Becske, Hungary",47.9105827,19.376094,בעטשקע,"Becske, Hungary",,HU-00671,,,,,
"Sarud, Hungary",47.5906191,20.5920014,שארוד,"Sarud, Hungary",,HU-00672,,,,,
"Nagyvarsány, Hungary",48.158967,22.280604,גרויס ווארשאן,"Nagyvarsány, Hungary",,HU-00673,,,,,
"Nagyvarsány, Hungary",48.158967,22.280604,ווארשאן,"Nagyvarsány, Hungary",,HU-00673,,,,,
"Nagyvarsány, Hungary",48.158967,22.280604,ווארשאן גדול,"Nagyvarsány, Hungary",,HU-00673,,,,,
"Nagyvarsány, Hungary",48.158967,22.280604,ווארשיין גדול,"Nagyvarsány, Hungary",,HU-00673,,,,,
"Nagyvarsány, Hungary",48.158967,22.280604,נאדיווארשאני,"Nagyvarsány, Hungary",,HU-00673,,,,,
"Pilis, Hungary",47.2840844,19.545477,פיליש,"Pilis, Hungary",,HU-00674,,,,,
"Szuhakálló, Hungary",48.2835218,20.6523991,ס' קאללא,"Szuhakálló, Hungary",,HU-00675,,,,,
"Szuhakálló, Hungary",48.2835218,20.6523991,סוהאקאלע,"Szuhakálló, Hungary",,HU-00675,,,,,
"Tornyosnémeti, Hungary",48.5202757,21.2506927,טארנאשנעמעטי,"Tornyosnémeti, Hungary",,HU-00676,,,,,
"Sánc, Vaskút, Hungary",46.0836111,19.0161111,שאנץ,"Sánc, Vaskút, Hungary",,HU-00677,,,,,
"Tiszaszőlős, Hungary",47.5563403,20.7214501,ט' סעלעש,"Tiszaszőlős, Hungary",,HU-00678,,,,,
"Tiszaszőlős, Hungary",47.5563403,20.7214501,טיסאסעלעש,"Tiszaszőlős, Hungary",,HU-00678,,,,,
"Ároktő, Hungary",47.7284812,20.9423131,אראקטוה,"Ároktő, Hungary",,HU-00679,,,,,
"Ároktő, Hungary",47.7284812,20.9423131,אראקטע,"Ároktő, Hungary",,HU-00679,,,,,
"Cserépfalu, Hungary",47.9413093,20.5347083,טשערעפ,"Cserépfalu, Hungary",,HU-00680,,,,,
"Cserépfalu, Hungary",47.9413093,20.5347083,טשערעפפאלו,"Cserépfalu, Hungary",,HU-00680,,,,,
"Noszvaj, Felsőnoszvaj, Hungary",47.9386893,20.4729451,נאסוויי,"Noszvaj, Felsőnoszvaj, Hungary",,HU-00681,,,,,
"Noszvaj, Felsőnoszvaj, Hungary",47.9386893,20.4729451,נוסוואי,"Noszvaj, Felsőnoszvaj, Hungary",,HU-00681,,,,,
"Kémes, Hungary",45.8241919,18.1031607,קעמיש,"Kémes, Hungary",,HU-00682,,,,,
"Tetétlen, Hungary",47.3148595,21.3069162,טעטעטלען,"Tetétlen, Hungary",,HU-00683,,,,,
"Szentistván, Hungary",47.7737632,20.6579694,"ס""ט אישטוואן","Szentistván, Hungary",,HU-00684,,,,,
"Szentistván, Hungary",47.7737632,20.6579694,סענטאישוואן,"Szentistván, Hungary",,HU-00684,,,,,
"Nyergesújfalu, Hungary",47.7570052,18.5502089,ניערגעשאויפאלו,"Nyergesújfalu, Hungary",,HU-00685,,,,,
"Geszt, Hungary",46.8831763,21.5794915,געסט,"Geszt, Hungary",,HU-00686,,,,,
"Arló, Hungary",48.1746548,20.2560308,ארלא,"Arló, Hungary",,HU-00687,,,,,
"Arló, Hungary",48.1746548,20.2560308,ארלוי,"Arló, Hungary",,HU-00687,,,,,
"Kisecset, Hungary",47.9369898,19.3137043,קישעטשעד,"Kisecset, Hungary",,HU-00688,,,,,
"Szamosújlak, Hungary",47.9181367,22.5873771,ס' אוילאק,"Szamosújlak, Hungary",,HU-00689,,,,,
"Szamosújlak, Hungary",47.9181367,22.5873771,סאמאשאוילאק,"Szamosújlak, Hungary",,HU-00689,,,,,
"Kesznyéten, Hungary",47.9694339,21.0413905,קעקניעטען,"Kesznyéten, Hungary",,HU-00690,,,,,
"Tarján, Hungary",47.6085662,18.5096391,טאריאן,"Tarján, Hungary",,HU-00691,,,,,
"Zádorfalva, Hungary",48.3860789,20.4852484,זאדארפאלא,"Zádorfalva, Hungary",,HU-00692,,,,,
"Ináncs, Hungary",48.2861362,21.0681971,אינאנטש,"Ináncs, Hungary",,HU-00693,,,,,
"Felsőgagy, Hungary",48.4289932,21.0128468,אבערגאיד,"Felsőgagy, Hungary",,HU-00694,,,,,
"Felsőgagy, Hungary",48.4289932,21.0128468,אייבערגאדי,"Felsőgagy, Hungary",,HU-00694,,,,,
"Nagycsécs, Hungary",47.9601505,20.9482798,נאדיטשעטש ?,"Nagycsécs, Hungary",,HU-00695,,,,,
"Nagycsécs, Hungary",47.9601505,20.9482798,נאדיצשעצעש,"Nagycsécs, Hungary",,HU-00695,,,,,
"Szin, Hungary",48.49713,20.66048,סין,"Szin, Hungary",,HU-00696,,,,,
"Szin, Hungary",48.49713,20.66048,סיען,"Szin, Hungary",,HU-00696,,,,,
"Monostorpályi, Hungary",47.3984198,21.7764527,מאנאשטארפאליע,"Monostorpályi, Hungary",,HU-00697,,,,,
"Homorúd, Hungary",45.981847,18.7887766,האמארוד,"Homorúd, Hungary",,HU-00698,,,,,
"Szamoskér, Hungary",48.01542,22.41595,קעער,"Szamoskér, Hungary",,HU-00699,,,,,
"Szamoskér, Hungary",48.01542,22.41595,קער,"Szamoskér, Hungary",,HU-00699,,,,,
"Szendehely, Hungary",47.8562253,19.1031731,סענדיהעלי,"Szendehely, Hungary",,HU-00700,,,,,
"Szendehely, Hungary",47.8562253,19.1031731,סענדיעל,"Szendehely, Hungary",,HU-00700,,,,,
"Sirok, Hungary",47.9319682,20.1944831,שיראק,"Sirok, Hungary",,HU-00701,,,,,
"Szemere, Hungary",48.4661495,21.099542,סעמערע,"Szemere, Hungary",,HU-00702,,,,,
"Szemere, Hungary",48.4661495,21.099542,סעמרע,"Szemere, Hungary",,HU-00702,,,,,
"Dávidháza, Bajánsenye, Hungary",46.8160643,16.3656328,דאווידהאז,"Dávidháza, Bajánsenye, Hungary",,HU-00703,,,,,
"Kismarja, Hungary",47.2463277,21.8214627,קישמאריא,"Kismarja, Hungary",,HU-00704,,,,,
"Homrogd, Hungary",48.2834505,20.9125329,האמראגד,"Homrogd, Hungary",,HU-00705,,,,,
"Homrogd, Hungary",48.2834505,20.9125329,האמראד,"Homrogd, Hungary",,HU-00705,,,,,
"Homrogd, Hungary",48.2834505,20.9125329,האמראט,"Homrogd, Hungary",,HU-00705,,,,,
"Pári, Hungary",46.5785918,18.2569677,פארי,"Pári, Hungary",,HU-00706,,,,,
"Valkó, Hungary",47.5646742,19.5072743,וואלקא,"Valkó, Hungary",,HU-00707,,,,,
"Görömböly, Miskolc, Hungary",48.055867,20.789196,גארעמבעלי,"Görömböly, Miskolc, Hungary",,HU-00708,,,,,
"Görömböly, Miskolc, Hungary",48.055867,20.789196,גירימביל,"Görömböly, Miskolc, Hungary",,HU-00708,,,,,
"Görömböly, Miskolc, Hungary",48.055867,20.789196,גערעמביל,"Görömböly, Miskolc, Hungary",,HU-00708,,,,,
"Görömböly, Miskolc, Hungary",48.055867,20.789196,גערעמבעלי,"Görömböly, Miskolc, Hungary",,HU-00708,,,,,
"Görömböly, Miskolc, Hungary",48.055867,20.789196,גרומבעל,"Görömböly, Miskolc, Hungary",,HU-00708,,,,,
"Karmacs, Hungary",46.8359539,17.1722974,קארמאטש,"Karmacs, Hungary",,HU-00709,,,,,
"Karcsa, Hungary",48.3131571,21.7953512,קארטשא,"Karcsa, Hungary",,HU-00710,,,,,
"Jászalsószentgyörgy, Hungary",47.3708192,20.0950715,יאסאלשאסנטדיארדי,"Jászalsószentgyörgy, Hungary",,HU-00711,,,,,
"Jászalsószentgyörgy, Hungary",47.3708192,20.0950715,יאסאלשאסענטדיערדי,"Jászalsószentgyörgy, Hungary",,HU-00711,,,,,
"Tiszaladány, Hungary",48.0621067,21.4101619,ט' לאדאני,"Tiszaladány, Hungary",,HU-00712,,,,,
"Tiszaladány, Hungary",48.0621067,21.4101619,טיסאלאדאני,"Tiszaladány, Hungary",,HU-00712,,,,,
"Tiszaladány, Hungary",48.0621067,21.4101619,לאדאן,"Tiszaladány, Hungary",,HU-00712,,,,,
"Girincs, Hungary",47.9691368,20.9846965,גירינטש,"Girincs, Hungary",,HU-00713,,,,,
"Aldebrő, Hungary",47.7891428,20.2302555,אלדעברע,"Aldebrő, Hungary",,HU-00714,,,,,
"Sajónémeti, Hungary",48.270659,20.3811845,ש' נעמעטי,"Sajónémeti, Hungary",,HU-00715,,,,,
"Sajónémeti, Hungary",48.270659,20.3811845,שאיאנעמעטי,"Sajónémeti, Hungary",,HU-00715,,,,,
"Patak, Hungary",48.0200434,19.1459782,נ' פאטאק,"Patak, Hungary",,HU-00716,,,,,
"Patak, Hungary",48.0200434,19.1459782,נאגראדפאטאק,"Patak, Hungary",,HU-00716,,,,,
"Gelénes, Hungary",48.1992086,22.4461671,געלעגעש,"Gelénes, Hungary",,HU-00717,,,,,
"Hosszúhetény, Hungary",46.1583167,18.3520974,ה' היטען,"Hosszúhetény, Hungary",,HU-00718,,,,,
"Hosszúhetény, Hungary",46.1583167,18.3520974,האסאהעטעני,"Hosszúhetény, Hungary",,HU-00718,,,,,
"Selyeb, Hungary",48.3381582,20.9541317,שעליעב,"Selyeb, Hungary",,HU-00719,,,,,
"Somogyudvarhely, Hungary",46.1757,17.18888,שאמאדאודווארהעלי,"Somogyudvarhely, Hungary",,HU-00720,,,,,
"Császár, Hungary",47.5019992,18.1420261,טשאסאר,"Császár, Hungary",,HU-00721,,,,,
"Ászár, Hungary",47.5103908,18.0041642,אסאר,"Ászár, Hungary",,HU-00722,,,,,
"Császló, Hungary",47.9131306,22.7199866,טשאסלא,"Császló, Hungary",,HU-00723,,,,,
"Császló, Hungary",47.9131306,22.7199866,טשעסלע,"Császló, Hungary",,HU-00723,,,,,
"Császló, Hungary",47.9131306,22.7199866,צאסלוי,"Császló, Hungary",,HU-00723,,,,,
"Báránd, Hungary",47.2936964,21.2288584,באראנד,"Báránd, Hungary",,HU-00724,,,,,
"Báránd, Hungary",47.2936964,21.2288584,באראנדע,"Báránd, Hungary",,HU-00724,,,,,
"Dunaszekcső, Hungary",46.08547,18.75422,סעטש,"Dunaszekcső, Hungary",,HU-00725,,,,,
"Császártöltés, Hungary",46.4222869,19.1815532,טשאסארטעלטעש,"Császártöltés, Hungary",,HU-00726,,,,,
"Tarnaméra, Hungary",47.6533357,20.1558033,טארנאמערע,"Tarnaméra, Hungary",,HU-00727,,,,,
"Tarnaméra, Hungary",47.6533357,20.1558033,טארנימערע,"Tarnaméra, Hungary",,HU-00727,,,,,
"Pácin, Hungary",48.3306334,21.8337743,פאטזין,"Pácin, Hungary",,HU-00728,,,,,
"Pácin, Hungary",48.3306334,21.8337743,פאצין,"Pácin, Hungary",,HU-00728,,,,,
"Hangony, Hungary",48.2290868,20.198029,האנגאני,"Hangony, Hungary",,HU-00729,,,,,
"Lövőpetri, Hungary",48.1810149,22.1974935,לעוועפעטרי,"Lövőpetri, Hungary",,HU-00730,,,,,
"Pap, Hungary",48.21552,22.14468,פאפ,"Pap, Hungary",,HU-00731,,,,,
"Keresztéte, Hungary",48.4989547,20.950696,קערעסטעט,"Keresztéte, Hungary",,HU-00732,,,,,
"Máza, Hungary",46.2674701,18.3987184,מאזא,"Máza, Hungary",,HU-00733,,,,,
"Végegyháza, Hungary",46.3882623,20.8699923,וועגעדיהאז,"Végegyháza, Hungary",,HU-00734,,,,,
"Magyarbánhegyes, Hungary",46.4577279,20.968734,מ' באנהעדיעש,"Magyarbánhegyes, Hungary",,HU-00735,,,,,
"Magyarbánhegyes, Hungary",46.4577279,20.968734,מאדיארבאנהעדיעש,"Magyarbánhegyes, Hungary",,HU-00735,,,,,
"Sáp, Hungary",47.2549739,21.3555868,שאאפ,"Sáp, Hungary",,HU-00736,,,,,
"Sáp, Hungary",47.2549739,21.3555868,שאפ,"Sáp, Hungary",,HU-00736,,,,,
"Sáp, Hungary",47.25497,21.35558,שאף,"Sáp, Hungary",,HU-00736,,,,,
"Sáp, Hungary",47.25497,21.35558,שאפף. = שאפא ?,"Sáp, Hungary",,HU-00736,,,,,
"Csaholc, Hungary",47.9833733,22.7323201,טשאהאלץ,"Csaholc, Hungary",,HU-00737,,,,,
"Mindszent, Hungary",46.5227585,20.1895798,מונטסענט,"Mindszent, Hungary",,HU-00738,,,,,
"Mindszent, Hungary",46.5227585,20.1895798,מינדסענט,"Mindszent, Hungary",,HU-00738,,,,,
"Mindszent, Hungary",46.5227585,20.1895798,מינצענד,"Mindszent, Hungary",,HU-00738,,,,,
"Tiszamogyorós, Hungary",48.316667,22.216667,מאדיאראש,"Tiszamogyorós, Hungary",,HU-00739,,,,,
"Tiszamogyorós, Hungary",48.316667,22.216667,מאדיארוש,"Tiszamogyorós, Hungary",,HU-00739,,,,,
"Meszes, Hungary",48.438651,20.7950688,מעסעש,"Meszes, Hungary",,HU-00740,,,,,
